"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 25, 2020","5,679.25","5,709.75","5,727.25","5,673.50","-","-0.17%"
"Feb 24, 2020","5,689.00","5,711.25","5,716.25","5,671.50","-","-1.28%"
"Feb 21, 2020","5,763.00","5,744.25","5,788.00","5,684.00","-","0.42%"
"Feb 20, 2020","5,738.75","5,794.25","5,814.25","5,721.00","-","-0.75%"
"Feb 19, 2020","5,782.25","5,782.50","5,817.00","5,714.50","-","0.28%"
"Feb 18, 2020","5,766.00","5,801.00","5,813.25","5,746.50","-","-0.94%"
"Feb 17, 2020","5,820.50","5,770.50","5,828.25","5,769.75","-","1.12%"
"Feb 14, 2020","5,756.25","5,777.00","5,793.75","5,744.50","-","-0.57%"
"Feb 13, 2020","5,789.50","5,732.75","5,814.00","5,725.50","-","0.48%"
"Feb 12, 2020","5,762.00","5,732.75","5,782.50","5,721.00","-","0.64%"
"Feb 11, 2020","5,725.25","5,696.50","5,777.00","5,692.50","-","1.17%"
"Feb 10, 2020","5,659.25","5,657.00","5,715.25","5,638.25","-","0.06%"
"Feb 07, 2020","5,656.00","5,741.00","5,757.50","5,647.25","-","-1.53%"
"Feb 06, 2020","5,744.00","5,730.75","5,812.50","5,710.50","-","0.40%"
"Feb 05, 2020","5,721.00","5,637.00","5,768.50","5,637.00","-","1.51%"
"Feb 04, 2020","5,635.75","5,571.50","5,691.75","5,571.50","-","1.38%"
"Feb 03, 2020","5,559.00","5,596.25","5,667.50","5,527.25","-","-0.01%"
"Jan 31, 2020","5,559.50","5,626.75","5,662.75","5,534.00","-","-0.17%"
"Jan 30, 2020","5,569.00","5,652.25","5,664.00","5,565.75","-","-1.43%"
"Jan 29, 2020","5,650.00","5,709.00","5,757.50","5,641.50","-","-0.90%"
"Jan 28, 2020","5,701.25","5,746.00","5,760.75","5,693.75","-","-0.81%"
"Jan 27, 2020","5,748.00","5,828.75","5,838.75","5,725.75","-","-2.97%"
"Jan 24, 2020","5,924.00","6,019.25","6,020.75","5,910.75","-","-1.71%"
"Jan 23, 2020","6,027.00","6,108.25","6,115.50","5,981.75","-","-1.27%"
"Jan 22, 2020","6,104.75","6,151.50","6,178.00","6,096.00","-","-0.67%"
"Jan 21, 2020","6,145.75","6,258.50","6,261.25","6,145.50","-","-1.86%"
"Jan 20, 2020","6,262.50","6,272.25","6,296.75","6,247.50","-","-0.10%"
"Jan 17, 2020","6,268.75","6,279.50","6,324.00","6,258.00","-","0.00%"
"Jan 16, 2020","6,268.75","6,300.50","6,342.25","6,258.00","-","-0.54%"
"Jan 15, 2020","6,302.50","6,295.75","6,309.00","6,246.25","-","-0.10%"
"Jan 14, 2020","6,308.75","6,292.50","6,321.25","6,271.25","-","0.29%"
"Jan 13, 2020","6,290.75","6,201.50","6,298.50","6,191.25","-","1.39%"
"Jan 10, 2020","6,204.50","6,171.50","6,243.50","6,164.50","-","0.68%"
"Jan 09, 2020","6,162.75","6,194.25","6,213.50","6,162.00","-","-0.45%"
"Jan 08, 2020","6,190.75","6,122.50","6,199.75","6,115.50","-","0.35%"
"Jan 07, 2020","6,169.00","6,151.75","6,179.50","6,135.00","-","0.42%"
"Jan 06, 2020","6,143.50","6,125.00","6,161.00","6,100.50","-","0.11%"
"Jan 03, 2020","6,136.75","6,207.25","6,209.25","6,088.75","-","-1.16%"
"Jan 02, 2020","6,209.00","6,188.75","6,232.25","6,161.25","-","0.64%"
"Dec 31, 2019","6,169.25","6,207.25","6,213.50","6,164.50","-","-0.76%"
"Dec 30, 2019","6,216.50","6,216.25","6,248.00","6,208.75","-","-0.15%"
"Dec 27, 2019","6,225.75","6,250.25","6,266.50","6,196.00","-","0.37%"
"Dec 24, 2019","6,202.50","6,178.25","6,234.50","6,175.75","-","0.36%"
"Dec 23, 2019","6,180.50","6,171.50","6,192.00","6,155.25","-","0.12%"
"Dec 20, 2019","6,173.25","6,213.50","6,234.00","6,166.75","-","-0.71%"
"Dec 19, 2019","6,217.50","6,186.75","6,219.75","6,165.75","-","0.49%"
"Dec 18, 2019","6,187.25","6,182.75","6,193.50","6,139.00","-","-0.02%"
"Dec 17, 2019","6,188.75","6,187.25","6,223.00","6,176.75","-","-0.10%"
"Dec 16, 2019","6,194.75","6,143.00","6,206.50","6,127.50","-","0.87%"
"Dec 13, 2019","6,141.25","6,189.75","6,215.75","6,096.00","-","-0.33%"
"Dec 12, 2019","6,161.50","6,145.25","6,173.75","6,090.00","-","0.28%"
"Dec 11, 2019","6,144.00","6,083.25","6,158.25","6,077.50","-","0.86%"
"Dec 10, 2019","6,091.50","6,071.25","6,099.75","6,057.00","-","0.17%"
"Dec 09, 2019","6,081.25","6,022.00","6,084.25","5,997.25","-","0.93%"
"Dec 06, 2019","6,025.50","5,894.50","6,026.75","5,890.50","-","2.24%"
"Dec 05, 2019","5,893.75","5,875.00","5,911.00","5,864.50","-","0.34%"
"Dec 04, 2019","5,873.75","5,816.25","5,891.25","5,811.00","-","1.01%"
"Dec 03, 2019","5,814.75","5,864.50","5,870.50","5,806.25","-","-0.73%"
"Dec 02, 2019","5,857.75","5,887.50","5,908.25","5,852.50","-","-0.36%"
"Nov 29, 2019","5,878.75","5,890.75","5,904.25","5,858.25","-","-0.19%"
"Nov 28, 2019","5,890.00","5,936.00","5,936.00","5,888.25","-","-0.94%"
"Nov 27, 2019","5,945.75","5,938.50","5,968.50","5,914.75","-","0.06%"
"Nov 26, 2019","5,942.25","5,877.00","5,946.25","5,855.25","-","1.20%"
"Nov 25, 2019","5,872.00","5,864.50","5,916.75","5,847.75","-","0.32%"
"Nov 22, 2019","5,853.50","5,826.50","5,873.50","5,812.50","-","0.57%"
"Nov 21, 2019","5,820.25","5,854.75","5,859.75","5,814.50","-","-0.59%"
"Nov 20, 2019","5,854.50","5,879.50","5,905.00","5,851.00","-","-0.46%"
"Nov 19, 2019","5,881.50","5,812.25","5,893.75","5,812.25","-","1.12%"
"Nov 18, 2019","5,816.50","5,847.00","5,866.50","5,808.25","-","-0.45%"
"Nov 15, 2019","5,842.50","5,826.50","5,856.50","5,818.25","-","0.67%"
"Nov 14, 2019","5,803.75","5,834.50","5,877.50","5,800.25","-","-0.48%"
"Nov 13, 2019","5,832.00","5,848.25","5,864.00","5,827.25","-","-0.38%"
"Nov 12, 2019","5,854.00","5,883.00","5,923.00","5,842.25","-","-0.46%"
"Nov 11, 2019","5,881.00","5,924.00","5,924.75","5,863.50","-","-0.70%"
"Nov 08, 2019","5,922.25","5,985.50","5,985.50","5,905.50","-","-1.28%"
"Nov 07, 2019","5,999.00","5,884.00","6,010.75","5,883.75","-","1.93%"
"Nov 06, 2019","5,885.25","5,940.75","5,943.25","5,868.50","-","-1.02%"
"Nov 05, 2019","5,945.75","5,881.00","5,976.75","5,876.25","-","1.06%"
"Nov 04, 2019","5,883.50","5,865.75","5,898.75","5,853.25","-","0.34%"
"Nov 01, 2019","5,863.75","5,813.00","5,867.25","5,809.00","-","0.99%"
"Oct 31, 2019","5,806.00","5,899.25","5,915.00","5,801.50","-","-1.38%"
"Oct 30, 2019","5,887.25","5,932.00","5,933.00","5,863.50","-","-0.61%"
"Oct 29, 2019","5,923.50","5,915.25","5,941.50","5,893.00","-","0.12%"
"Oct 28, 2019","5,916.25","5,914.75","5,927.50","5,893.50","-","0.16%"
"Oct 25, 2019","5,906.75","5,878.25","5,934.50","5,862.75","-","0.41%"
"Oct 24, 2019","5,882.75","5,885.50","5,906.75","5,866.00","-","0.08%"
"Oct 23, 2019","5,878.00","5,817.75","5,895.75","5,780.25","-","0.88%"
"Oct 22, 2019","5,826.75","5,839.25","5,848.50","5,807.50","-","-0.22%"
"Oct 21, 2019","5,839.75","5,814.25","5,867.75","5,808.25","-","0.34%"
"Oct 18, 2019","5,820.00","5,749.75","5,827.50","5,722.25","-","1.23%"
"Oct 17, 2019","5,749.25","5,719.00","5,787.50","5,705.75","-","0.49%"
"Oct 16, 2019","5,721.50","5,772.00","5,774.25","5,695.75","-","-0.92%"
"Oct 15, 2019","5,774.50","5,819.75","5,819.75","5,767.00","-","-0.77%"
"Oct 14, 2019","5,819.50","5,809.75","5,822.25","5,743.50","-","0.26%"
"Oct 11, 2019","5,804.50","5,776.50","5,822.25","5,764.75","-","0.45%"
"Oct 10, 2019","5,778.50","5,670.75","5,789.75","5,664.75","-","1.58%"
"Oct 09, 2019","5,688.75","5,682.00","5,709.75","5,672.00","-","0.07%"
"Oct 08, 2019","5,685.00","5,701.25","5,758.00","5,674.25","-","-0.37%"
"Oct 07, 2019","5,706.25","5,667.75","5,725.00","5,651.00","-","0.57%"
"Oct 04, 2019","5,673.75","5,660.00","5,679.50","5,607.00","-","0.30%"
"Oct 03, 2019","5,656.75","5,697.25","5,715.00","5,626.75","-","-0.62%"
"Oct 02, 2019","5,692.25","5,699.00","5,731.00","5,649.25","-","0.05%"
"Oct 01, 2019","5,689.50","5,713.50","5,718.25","5,588.50","-","-0.36%"
"Sep 30, 2019","5,710.00","5,769.00","5,804.50","5,707.75","-","-0.89%"
"Sep 27, 2019","5,761.50","5,718.50","5,791.50","5,710.75","-","0.70%"
"Sep 26, 2019","5,721.50","5,793.25","5,803.50","5,719.25","-","-1.16%"
"Sep 25, 2019","5,788.75","5,774.50","5,793.75","5,742.50","-","0.22%"
"Sep 24, 2019","5,776.00","5,805.25","5,815.00","5,760.25","-","-0.31%"
"Sep 23, 2019","5,794.00","5,778.00","5,797.75","5,719.25","-","0.64%"
"Sep 20, 2019","5,757.00","5,789.50","5,840.75","5,749.50","-","-0.63%"
"Sep 19, 2019","5,793.50","5,788.00","5,823.50","5,779.50","-","-0.18%"
"Sep 18, 2019","5,804.00","5,821.25","5,849.25","5,776.50","-","-0.19%"
"Sep 17, 2019","5,815.00","5,860.00","5,869.50","5,790.00","-","-0.67%"
"Sep 16, 2019","5,854.25","5,955.75","5,963.00","5,851.25","-","-1.87%"
"Sep 13, 2019","5,966.00","5,851.00","5,979.00","5,847.25","-","1.83%"
"Sep 12, 2019","5,858.75","5,813.75","5,897.25","5,743.00","-","1.35%"
"Sep 11, 2019","5,780.50","5,809.25","5,833.75","5,765.25","-","-0.48%"
"Sep 10, 2019","5,808.50","5,817.75","5,846.50","5,762.25","-","-0.08%"
"Sep 09, 2019","5,813.00","5,823.25","5,830.75","5,789.50","-","-0.30%"
"Sep 06, 2019","5,830.25","5,841.25","5,863.75","5,803.00","-","-0.18%"
"Sep 05, 2019","5,841.00","5,739.75","5,864.50","5,736.50","-","1.59%"
"Sep 04, 2019","5,749.75","5,614.25","5,758.25","5,614.25","-","2.48%"
"Sep 03, 2019","5,610.75","5,622.25","5,641.50","5,519.25","-","-0.09%"
"Sep 02, 2019","5,616.00","5,662.50","5,694.75","5,611.50","-","-0.64%"
"Aug 30, 2019","5,652.25","5,716.75","5,725.75","5,651.75","-","-0.97%"
"Aug 29, 2019","5,707.50","5,694.75","5,754.25","5,667.75","-","0.08%"
"Aug 28, 2019","5,703.00","5,677.75","5,708.50","5,655.75","-","0.48%"
"Aug 27, 2019","5,676.00","5,647.00","5,716.25","5,630.50","-","0.77%"
"Aug 23, 2019","5,632.50","5,692.50","5,725.50","5,624.25","-","-1.09%"
"Aug 22, 2019","5,694.50","5,731.25","5,735.75","5,672.25","-","-0.62%"
"Aug 21, 2019","5,730.00","5,716.50","5,747.00","5,713.25","-","0.24%"
"Aug 20, 2019","5,716.25","5,763.25","5,774.50","5,708.75","-","-0.92%"
"Aug 19, 2019","5,769.50","5,756.50","5,818.75","5,751.25","-","0.27%"
"Aug 16, 2019","5,754.00","5,753.75","5,771.50","5,734.00","-","0.25%"
"Aug 15, 2019","5,739.50","5,769.00","5,781.25","5,718.00","-","-0.52%"
"Aug 14, 2019","5,769.75","5,844.75","5,845.75","5,727.00","-","-1.27%"
"Aug 13, 2019","5,843.75","5,748.75","5,850.50","5,710.25","-","1.81%"
"Aug 12, 2019","5,739.75","5,758.00","5,799.75","5,716.00","-","-0.49%"
"Aug 09, 2019","5,768.25","5,777.00","5,810.25","5,745.25","-","-0.22%"
"Aug 08, 2019","5,781.00","5,748.00","5,810.75","5,722.00","-","0.63%"
"Aug 07, 2019","5,745.00","5,704.25","5,745.00","5,665.50","-","0.71%"
"Aug 06, 2019","5,704.75","5,660.00","5,718.00","5,650.25","-","0.34%"
"Aug 05, 2019","5,685.25","5,722.75","5,740.00","5,641.75","-","-0.62%"
"Aug 02, 2019","5,720.50","5,818.25","5,847.50","5,718.75","-","-2.46%"
"Aug 01, 2019","5,864.75","5,916.75","5,923.50","5,850.25","-","-1.19%"
"Jul 31, 2019","5,935.25","5,943.75","5,968.50","5,914.00","-","-0.05%"
"Jul 30, 2019","5,938.50","6,022.00","6,032.50","5,938.25","-","-1.28%"
"Jul 29, 2019","6,015.75","5,966.25","6,022.75","5,951.50","-","0.86%"
"Jul 26, 2019","5,964.50","5,993.50","6,003.00","5,955.25","-","-0.35%"
"Jul 25, 2019","5,985.25","6,007.00","6,052.75","5,979.25","-","-0.23%"
"Jul 24, 2019","5,999.00","5,985.00","6,016.75","5,970.75","-","0.27%"
"Jul 23, 2019","5,983.00","6,010.75","6,036.00","5,950.25","-","-0.62%"
"Jul 22, 2019","6,020.50","6,065.75","6,095.00","6,012.25","-","-0.89%"
"Jul 19, 2019","6,074.75","5,988.75","6,170.75","5,988.75","-","1.81%"
"Jul 18, 2019","5,966.50","5,972.25","5,999.00","5,943.75","-","-0.26%"
"Jul 17, 2019","5,982.25","5,958.00","5,992.25","5,928.25","-","0.38%"
"Jul 16, 2019","5,959.50","5,998.75","6,037.25","5,958.25","-","-0.63%"
"Jul 15, 2019","5,997.25","5,957.00","6,019.50","5,936.75","-","0.65%"
"Jul 12, 2019","5,958.75","5,944.50","5,997.00","5,913.00","-","0.35%"
"Jul 11, 2019","5,938.00","5,951.75","5,965.25","5,924.50","-","-0.42%"
"Jul 10, 2019","5,962.75","5,824.75","5,966.25","5,818.50","-","2.39%"
"Jul 09, 2019","5,823.50","5,876.00","5,882.25","5,791.25","-","-0.99%"
"Jul 08, 2019","5,881.50","5,900.75","5,946.50","5,878.25","-","-0.26%"
"Jul 05, 2019","5,896.75","5,924.00","5,924.00","5,858.50","-","-0.36%"
"Jul 04, 2019","5,918.00","5,936.25","5,938.50","5,901.25","-","-0.31%"
"Jul 03, 2019","5,936.50","5,902.25","5,936.50","5,840.50","-","0.70%"
"Jul 02, 2019","5,895.50","5,940.50","5,964.00","5,881.50","-","-0.75%"
"Jul 01, 2019","5,940.00","6,048.50","6,074.50","5,936.75","-","-1.01%"
"Jun 28, 2019","6,000.50","6,001.00","6,017.25","5,967.25","-","0.01%"
"Jun 27, 2019","5,999.75","5,989.75","6,015.00","5,961.00","-","0.07%"
"Jun 26, 2019","5,995.50","6,014.50","6,062.75","5,962.75","-","-0.31%"
"Jun 25, 2019","6,014.25","5,970.50","6,050.75","5,952.00","-","0.78%"
"Jun 24, 2019","5,967.50","5,965.25","5,976.75","5,915.25","-","0.10%"
"Jun 21, 2019","5,961.25","5,977.00","6,002.50","5,929.00","-","-0.18%"
"Jun 20, 2019","5,972.25","5,941.00","6,026.25","5,935.25","-","1.32%"
"Jun 19, 2019","5,894.50","5,961.00","5,967.75","5,894.50","-","-1.02%"
"Jun 18, 2019","5,955.00","5,844.50","5,973.50","5,832.50","-","1.78%"
"Jun 17, 2019","5,850.75","5,818.75","5,857.00","5,778.25","-","0.74%"
"Jun 14, 2019","5,808.00","5,863.75","5,878.50","5,806.50","-","-0.97%"
"Jun 13, 2019","5,864.75","5,852.00","5,872.50","5,811.75","-","0.21%"
"Jun 12, 2019","5,852.50","5,889.50","5,899.75","5,826.25","-","-0.68%"
"Jun 11, 2019","5,892.50","5,873.75","5,955.75","5,870.00","-","0.26%"
"Jun 10, 2019","5,877.00","5,816.25","5,880.25","5,801.75","-","1.43%"
"Jun 07, 2019","5,794.00","5,848.50","5,867.75","5,742.50","-","-0.81%"
"Jun 06, 2019","5,841.25","5,802.25","5,848.75","5,794.75","-","0.85%"
"Jun 05, 2019","5,792.25","5,885.00","5,903.75","5,789.25","-","-1.72%"
"Jun 04, 2019","5,893.75","5,859.75","5,894.00","5,825.25","-","0.45%"
"Jun 03, 2019","5,867.25","5,808.25","5,869.50","5,801.25","-","0.76%"
"May 31, 2019","5,823.25","5,831.50","5,879.50","5,812.25","-","-0.60%"
"May 30, 2019","5,858.50","5,893.00","5,915.00","5,832.50","-","-0.57%"
"May 29, 2019","5,892.00","5,962.75","5,963.75","5,876.75","-","-1.26%"
"May 28, 2019","5,967.00","5,996.75","6,009.50","5,947.25","-","0.05%"
"May 24, 2019","5,964.25","5,942.25","5,988.25","5,941.50","-","0.38%"
"May 23, 2019","5,941.50","5,924.25","5,947.25","5,880.75","-","0.16%"
"May 22, 2019","5,932.25","6,009.00","6,011.75","5,913.75","-","-1.25%"
"May 21, 2019","6,007.25","6,038.00","6,066.50","5,989.50","-","-0.45%"
"May 20, 2019","6,034.25","6,069.75","6,080.00","6,004.25","-","-0.39%"
"May 17, 2019","6,058.00","6,093.00","6,094.50","6,029.25","-","-0.39%"
"May 16, 2019","6,081.75","6,082.00","6,142.75","6,067.00","-","0.05%"
"May 15, 2019","6,079.00","6,034.25","6,094.50","6,017.75","-","0.60%"
"May 14, 2019","6,042.50","6,040.25","6,068.25","6,018.50","-","0.34%"
"May 13, 2019","6,022.00","6,106.00","6,118.50","6,007.75","-","-2.05%"
"May 10, 2019","6,148.25","6,142.75","6,193.75","6,107.00","-","0.11%"
"May 09, 2019","6,141.50","6,137.00","6,149.75","6,059.50","-","0.10%"
"May 08, 2019","6,135.25","6,174.00","6,226.25","6,119.75","-","-0.37%"
"May 07, 2019","6,158.00","6,269.25","6,289.50","6,152.25","-","-1.34%"
"May 03, 2019","6,241.75","6,181.50","6,265.75","6,153.75","-","1.11%"
"May 02, 2019","6,173.00","6,211.75","6,228.00","6,150.25","-","-0.97%"
"May 01, 2019","6,233.25","6,435.75","6,444.00","6,215.50","-","-3.10%"
"Apr 30, 2019","6,432.50","6,406.25","6,461.00","6,377.00","-","0.29%"
"Apr 29, 2019","6,414.00","6,399.50","6,422.25","6,358.00","-","0.20%"
"Apr 26, 2019","6,401.50","6,356.00","6,414.50","6,352.25","-","0.86%"
"Apr 25, 2019","6,347.00","6,441.75","6,456.00","6,340.50","-","-1.51%"
"Apr 24, 2019","6,444.00","6,415.25","6,455.00","6,399.50","-","0.50%"
"Apr 23, 2019","6,412.25","6,434.50","6,452.50","6,380.25","-","-0.79%"
"Apr 18, 2019","6,463.00","6,543.75","6,545.25","6,427.50","-","-1.31%"
"Apr 17, 2019","6,548.50","6,484.25","6,608.25","6,482.25","-","0.90%"
"Apr 16, 2019","6,490.00","6,489.00","6,514.50","6,471.00","-","0.02%"
"Apr 15, 2019","6,488.75","6,498.00","6,512.25","6,450.50","-","-0.25%"
"Apr 12, 2019","6,505.25","6,406.75","6,531.50","6,405.25","-","1.57%"
"Apr 11, 2019","6,404.75","6,459.50","6,473.50","6,392.75","-","-0.89%"
"Apr 10, 2019","6,462.50","6,481.50","6,504.50","6,434.50","-","-0.35%"
"Apr 09, 2019","6,485.00","6,480.25","6,539.25","6,472.25","-","-0.08%"
"Apr 08, 2019","6,490.00","6,409.25","6,501.75","6,404.00","-","1.45%"
"Apr 05, 2019","6,397.25","6,444.50","6,465.50","6,393.50","-","-0.77%"
"Apr 04, 2019","6,447.00","6,499.00","6,511.50","6,419.50","-","-0.75%"
"Apr 03, 2019","6,495.50","6,429.25","6,515.00","6,427.50","-","0.95%"
"Apr 02, 2019","6,434.50","6,466.00","6,480.75","6,411.25","-","-0.43%"
"Apr 01, 2019","6,462.00","6,542.50","6,544.75","6,439.75","-","-0.21%"
"Mar 29, 2019","6,475.75","6,371.00","6,498.75","6,369.25","-","1.68%"
"Mar 28, 2019","6,368.75","6,336.75","6,387.25","6,315.75","-","0.52%"
"Mar 27, 2019","6,336.00","6,355.75","6,365.50","6,303.00","-","-0.22%"
"Mar 26, 2019","6,350.25","6,336.75","6,354.25","6,313.75","-","0.22%"
"Mar 25, 2019","6,336.50","6,311.50","6,342.25","6,295.50","-","0.17%"
"Mar 22, 2019","6,325.75","6,438.50","6,447.00","6,300.75","-","-1.73%"
"Mar 21, 2019","6,437.00","6,496.25","6,554.25","6,405.75","-","-0.85%"
"Mar 20, 2019","6,492.50","6,445.50","6,496.75","6,432.00","-","0.53%"
"Mar 19, 2019","6,458.00","6,434.75","6,503.00","6,434.75","-","0.39%"
"Mar 18, 2019","6,432.75","6,436.25","6,478.75","6,421.50","-","0.05%"
"Mar 15, 2019","6,429.75","6,385.50","6,456.50","6,373.25","-","0.68%"
"Mar 14, 2019","6,386.50","6,466.00","6,478.25","6,371.00","-","-1.26%"
"Mar 13, 2019","6,467.75","6,474.25","6,487.25","6,434.25","-","-0.03%"
"Mar 12, 2019","6,469.75","6,420.50","6,515.50","6,420.50","-","0.78%"
"Mar 11, 2019","6,419.50","6,378.50","6,427.00","6,378.50","-","0.34%"
"Mar 08, 2019","6,397.50","6,427.00","6,446.50","6,351.25","-","-0.60%"
"Mar 07, 2019","6,436.25","6,453.75","6,463.75","6,403.75","-","-0.28%"
"Mar 06, 2019","6,454.00","6,473.00","6,494.00","6,439.75","-","-0.44%"
"Mar 05, 2019","6,482.25","6,407.00","6,497.75","6,407.00","-","1.14%"
"Mar 04, 2019","6,409.25","6,470.50","6,481.50","6,377.50","-","-0.54%"
"Mar 01, 2019","6,443.75","6,486.25","6,535.75","6,442.25","-","-0.60%"
"Feb 28, 2019","6,482.50","6,515.00","6,528.25","6,467.75","-","-0.56%"
"Feb 27, 2019","6,519.00","6,478.50","6,530.50","6,457.25","-","0.76%"
"Feb 26, 2019","6,469.75","6,483.25","6,506.00","6,449.50","-","-0.26%"
"Feb 25, 2019","6,486.75","6,498.00","6,539.25","6,455.25","-","0.17%"
"Feb 22, 2019","6,476.00","6,379.75","6,484.00","6,358.75","-","1.58%"
"Feb 21, 2019","6,375.25","6,405.50","6,405.50","6,356.75","-","-0.77%"
"Feb 20, 2019","6,424.50","6,327.50","6,426.50","6,324.25","-","1.45%"
"Feb 19, 2019","6,332.50","6,258.75","6,333.75","6,235.75","-","1.11%"
"Feb 18, 2019","6,263.25","6,216.50","6,278.50","6,188.75","-","0.63%"
"Feb 15, 2019","6,224.25","6,134.50","6,225.75","6,103.50","-","1.44%"
"Feb 14, 2019","6,136.00","6,141.50","6,194.75","6,105.75","-","-0.11%"
"Feb 13, 2019","6,142.50","6,123.75","6,148.75","6,111.50","-","0.34%"
"Feb 12, 2019","6,121.75","6,152.75","6,158.25","6,085.50","-","-0.35%"
"Feb 11, 2019","6,143.50","6,191.25","6,191.25","6,133.00","-","-0.92%"
"Feb 08, 2019","6,200.25","6,253.50","6,265.50","6,193.50","-","-0.82%"
"Feb 07, 2019","6,251.50","6,245.00","6,288.75","6,231.75","-","0.06%"
"Feb 06, 2019","6,247.75","6,232.50","6,284.75","6,221.00","-","0.35%"
"Feb 05, 2019","6,226.00","6,188.75","6,241.75","6,187.50","-","0.60%"
"Feb 04, 2019","6,188.75","6,133.00","6,190.00","6,091.00","-","0.76%"
"Feb 01, 2019","6,142.25","6,173.00","6,177.25","6,106.25","-","-0.36%"
"Jan 31, 2019","6,164.75","6,138.75","6,198.75","6,138.75","-","0.55%"
"Jan 30, 2019","6,131.00","6,065.50","6,167.00","6,051.50","-","1.08%"
"Jan 29, 2019","6,065.25","5,986.00","6,072.50","5,986.00","-","1.30%"
"Jan 28, 2019","5,987.25","6,072.25","6,072.25","5,976.50","-","-1.49%"
"Jan 25, 2019","6,077.75","5,924.75","6,078.75","5,918.50","-","2.71%"
"Jan 24, 2019","5,917.25","5,942.25","5,961.50","5,897.50","-","-0.36%"
"Jan 23, 2019","5,938.75","5,937.50","5,982.50","5,924.75","-","0.08%"
"Jan 22, 2019","5,934.25","5,977.75","5,992.25","5,922.00","-","-0.67%"
"Jan 21, 2019","5,974.25","6,048.75","6,048.75","5,969.00","-","-1.37%"
"Jan 18, 2019","6,057.50","6,010.75","6,076.00","6,002.00","-","1.02%"
"Jan 17, 2019","5,996.25","5,967.00","5,998.00","5,943.50","-","0.35%"
"Jan 16, 2019","5,975.25","5,910.75","5,989.50","5,910.75","-","1.16%"
"Jan 15, 2019","5,907.00","5,918.75","5,954.75","5,899.25","-","-0.10%"
"Jan 14, 2019","5,913.00","5,944.25","5,968.75","5,877.50","-","-0.75%"
"Jan 11, 2019","5,957.50","5,921.00","5,982.50","5,917.50","-","0.71%"
"Jan 10, 2019","5,915.75","5,955.00","5,985.50","5,905.75","-","-0.82%"
"Jan 09, 2019","5,964.50","5,942.50","6,007.25","5,925.75","-","0.43%"
"Jan 08, 2019","5,939.00","5,920.25","5,947.50","5,885.75","-","0.45%"
"Jan 07, 2019","5,912.25","5,930.25","5,958.00","5,898.75","-","-0.36%"
"Jan 04, 2019","5,933.75","5,773.75","5,939.50","5,771.50","-","2.69%"
"Jan 03, 2019","5,778.50","5,835.50","5,890.50","5,727.00","-","-1.58%"
"Jan 02, 2019","5,871.25","5,960.00","5,994.75","5,831.50","-","-1.83%"
"Dec 31, 2018","5,981.00","6,011.25","6,040.25","5,980.25","-","-0.19%"
"Dec 28, 2018","5,992.25","6,007.75","6,078.75","5,985.25","-","0.34%"
"Dec 27, 2018","5,972.00","6,031.50","6,045.50","5,958.50","-","0.24%"
"Dec 24, 2018","5,957.50","5,981.00","5,993.25","5,950.25","-","-0.30%"
"Dec 21, 2018","5,975.25","6,028.25","6,051.50","5,973.25","-","-0.74%"
"Dec 20, 2018","6,019.50","6,003.00","6,059.25","5,946.25","-","-0.73%"
"Dec 19, 2018","6,063.75","5,970.25","6,074.25","5,970.25","-","1.80%"
"Dec 18, 2018","5,956.25","6,121.25","6,135.50","5,955.25","-","-2.86%"
"Dec 17, 2018","6,131.50","6,132.75","6,143.50","6,079.25","-","-0.16%"
"Dec 14, 2018","6,141.50","6,144.00","6,158.25","6,078.50","-","-0.16%"
"Dec 13, 2018","6,151.50","6,153.00","6,230.00","6,144.50","-","-0.00%"
"Dec 12, 2018","6,151.75","6,173.25","6,185.75","6,132.75","-","0.07%"
"Dec 11, 2018","6,147.50","6,099.50","6,194.00","6,097.75","-","0.83%"
"Dec 10, 2018","6,097.00","6,118.00","6,147.75","6,075.25","-","-0.87%"
"Dec 07, 2018","6,150.25","6,137.00","6,191.50","6,129.00","-","0.27%"
"Dec 06, 2018","6,133.75","6,165.50","6,165.50","6,068.25","-","-0.94%"
"Dec 05, 2018","6,191.75","6,173.25","6,203.50","6,144.25","-","0.42%"
"Dec 04, 2018","6,166.00","6,239.00","6,297.00","6,153.25","-","-1.35%"
"Dec 03, 2018","6,250.25","6,302.75","6,351.50","6,237.25","-","0.86%"
"Nov 30, 2018","6,196.75","6,208.25","6,232.75","6,164.50","-","-0.11%"
"Nov 29, 2018","6,203.75","6,246.75","6,254.50","6,197.00","-","-0.80%"
"Nov 28, 2018","6,253.75","6,116.50","6,266.50","6,113.25","-","2.33%"
"Nov 27, 2018","6,111.50","6,162.25","6,172.75","6,092.75","-","-0.93%"
"Nov 26, 2018","6,168.75","6,186.50","6,229.00","6,156.00","-","0.00%"
"Nov 23, 2018","6,168.50","6,252.00","6,260.00","6,155.00","-","-1.54%"
"Nov 22, 2018","6,264.75","6,222.00","6,266.50","6,208.75","-","0.53%"
"Nov 21, 2018","6,231.75","6,164.50","6,261.50","6,160.50","-","0.96%"
"Nov 20, 2018","6,172.50","6,245.00","6,295.25","6,148.50","-","-1.13%"
"Nov 19, 2018","6,243.25","6,235.25","6,259.50","6,191.75","-","-0.01%"
"Nov 16, 2018","6,243.75","6,186.25","6,278.75","6,154.00","-","0.70%"
